id,date,product_category,sales_volume,price,promotion,store_location,weekday,supplier_cost,replenishment_lead_time,stock_level,profit,promo_cost,promo_roi,profit_cluster,cluster_label,business_profit_label
764,2023-11-26,Beverages,1236.0,7.43,1,Urban,6,9.67,7.0,189.0,-2768.6400000000003,11952.12,-0.23164426059979318,2,Low Profit,Loss/No profit
765,2023-11-27,Snacks,1356.0,6.87,1,Rural,0,2.36,7.0,78.0,6115.5599999999995,3200.16,1.9110169491525424,1,Medium Profit,High Profit
766,2023-11-28,Household,116.0,18.99,0,Rural,1,8.89,8.0,440.0,1171.5999999999997,,,0,High Profit,Non_promotion
767,2023-11-29,Snacks,459.0,19.38,1,Rural,2,10.55,1.0,319.0,4052.9699999999993,4842.450000000001,0.8369668246445495,0,High Profit,High Profit
768,2023-11-30,Snacks,1346.0,4.48,1,Urban,3,10.66,5.0,296.0,-8318.279999999999,14348.36,-0.5797373358348967,2,Low Profit,Loss/No profit
769,2023-12-01,Snacks,965.0,1.42,1,Suburban,4,11.43,2.0,61.0,-9659.65,11029.949999999999,-0.8757655293088364,2,Low Profit,Loss/No profit
770,2023-12-02,Dairy,799.0,14.68,0,Suburban,5,13.16,2.0,404.0,1214.4799999999996,,,0,High Profit,Non_promotion
771,2023-12-03,Dairy,547.0,8.94,0,Urban,6,7.75,1.0,438.0,650.9299999999997,,,0,High Profit,Non_promotion
772,2023-12-04,Snacks,955.0,2.69,0,Suburban,0,11.09,5.0,386.0,-8022.0,,,2,Low Profit,Non_promotion
773,2023-12-05,Household,464.0,13.99,0,Rural,1,9.48,2.0,155.0,2092.64,,,0,High Profit,Non_promotion
774,2023-12-06,Beverages,774.0,11.36,1,Suburban,2,3.21,4.0,81.0,6308.0999999999985,2484.54,2.538940809968847,0,High Profit,High Profit
775,2024-06-26,Dairy,1868.0,11.89,1,Urban,2,2.96,8.0,71.0,16681.239999999998,5529.28,3.0168918918918917,1,Medium Profit,High Profit
776,2024-06-27,Beverages,688.0,13.52,1,Urban,3,2.34,1.0,318.0,7691.84,1609.9199999999998,4.777777777777779,1,Medium Profit,High Profit
777,2024-06-28,Snacks,215.0,5.79,0,Urban,4,2.29,1.0,461.0,752.5,,,0,High Profit,Non_promotion
778,2024-06-29,Household,1789.0,5.18,1,Rural,5,8.02,7.0,210.0,-5080.759999999999,14347.779999999999,-0.3541147132169576,2,Low Profit,Loss/No profit
779,2024-06-30,Dairy,1017.0,10.28,0,Rural,6,4.06,5.0,156.0,6325.74,,,0,High Profit,Non_promotion
780,2024-07-01,Dairy,1226.0,15.01,0,Rural,0,5.69,5.0,328.0,11426.32,,,1,Medium Profit,Non_promotion
781,2024-07-02,Beverages,293.0,10.98,0,Suburban,1,14.85,1.0,402.0,-1133.9099999999999,,,0,High Profit,Non_promotion
782,2024-07-03,Household,1289.0,1.62,1,Suburban,2,10.42,9.0,284.0,-11343.2,13431.38,-0.8445297504798466,2,Low Profit,Loss/No profit
783,2024-07-04,Personal Care,970.0,17.5,0,Urban,3,14.26,1.0,67.0,3142.8,,,0,High Profit,Non_promotion
784,2024-07-05,Dairy,189.0,2.23,0,Rural,4,2.57,5.0,291.0,-64.25999999999998,,,0,High Profit,Non_promotion
785,2024-07-06,Beverages,1809.0,19.16,0,Urban,5,6.04,9.0,166.0,23734.08,,,1,Medium Profit,Non_promotion
786,2024-07-07,Personal Care,221.0,1.48,1,Rural,6,8.54,4.0,335.0,-1560.2599999999998,1887.34,-0.8266978922716627,0,High Profit,Loss/No profit
787,2024-07-08,Household,242.0,14.19,1,Rural,0,1.61,8.0,331.0,3044.36,389.62,7.813664596273292,0,High Profit,High Profit
788,2024-07-09,Dairy,1093.0,2.56,1,Rural,1,0.56,6.0,193.0,2186.0,612.08,3.571428571428571,1,Medium Profit,High Profit
789,2024-07-10,Personal Care,205.0,18.3,1,Suburban,2,10.22,3.0,254.0,1656.4,2095.1,0.7906066536203523,0,High Profit,Low Profit
790,2024-07-11,Personal Care,986.0,9.82,1,Suburban,3,9.81,4.0,88.0,9.85999999999979,9672.66,0.0010193679918450342,0,High Profit,Low Profit
791,2024-07-12,Personal Care,527.0,3.61,1,Rural,4,6.46,2.0,466.0,-1501.95,3404.42,-0.4411764705882353,0,High Profit,Loss/No profit
792,2024-07-13,Dairy,1428.0,7.48,1,Urban,5,7.6,1.0,203.0,-171.35999999999888,10852.8,-0.015789473684210423,2,Low Profit,Loss/No profit
793,2023-12-07,Household,1107.0,19.63,0,Suburban,3,0.87,3.0,123.0,20767.319999999996,,,1,Medium Profit,Non_promotion
794,2023-12-08,Personal Care,1449.0,5.32,1,Suburban,4,4.63,3.0,220.0,999.8100000000005,6708.87,0.14902807775377977,2,Low Profit,Low Profit
795,2023-12-09,Dairy,566.0,8.68,1,Rural,5,6.92,2.0,386.0,996.1599999999999,3916.72,0.2543352601156069,0,High Profit,Low Profit
796,2023-12-10,Beverages,513.0,11.31,1,Urban,6,9.45,6.0,118.0,954.1800000000006,4847.849999999999,0.196825396825397,0,High Profit,Low Profit
797,2023-12-11,Beverages,1578.0,16.04,1,Rural,0,12.82,2.0,350.0,5081.159999999998,20229.96,0.251170046801872,2,Low Profit,High Profit
798,2023-12-12,Personal Care,685.0,11.43,0,Urban,1,3.35,8.0,411.0,5534.8,,,0,High Profit,Non_promotion
799,2023-12-13,Personal Care,1356.0,12.65,0,Urban,2,2.32,8.0,186.0,14007.48,,,1,Medium Profit,Non_promotion
800,2023-12-14,Snacks,1347.0,5.3,0,Urban,3,14.47,5.0,482.0,-12351.990000000002,,,2,Low Profit,Non_promotion
801,2023-12-15,Dairy,1093.0,17.09,1,Suburban,4,2.07,7.0,466.0,16416.86,2262.5099999999998,7.256038647342996,1,Medium Profit,High Profit
802,2023-12-16,Dairy,1954.0,9.14,1,Suburban,5,7.44,4.0,149.0,3321.8,14537.76,0.228494623655914,2,Low Profit,High Profit
803,2023-12-17,Household,1535.0,3.68,1,Urban,6,8.99,1.0,195.0,-8150.85,13799.65,-0.5906562847608454,2,Low Profit,Loss/No profit
804,2023-12-18,Snacks,671.0,13.62,1,Urban,0,8.35,2.0,58.0,3536.1699999999996,5602.849999999999,0.6311377245508982,0,High Profit,High Profit
805,2023-12-19,Snacks,434.0,5.11,1,Suburban,1,1.75,4.0,111.0,1458.2400000000002,759.5,1.9200000000000004,0,High Profit,Low Profit
806,2023-12-20,Snacks,1345.0,2.85,0,Rural,2,1.33,1.0,234.0,2044.4,,,2,Low Profit,Non_promotion
807,2022-11-17,Snacks,843.0,16.68,0,Urban,3,7.14,8.0,364.0,8042.219999999999,,,0,High Profit,Non_promotion
808,2022-11-18,Snacks,1350.0,6.31,1,Rural,4,3.78,2.0,374.0,3415.4999999999995,5103.0,0.6693121693121692,2,Low Profit,High Profit
809,2022-11-19,Snacks,1433.0,18.91,0,Rural,5,9.4,7.0,424.0,13627.83,,,1,Medium Profit,Non_promotion
810,2022-11-20,Beverages,197.0,17.59,1,Rural,6,4.17,8.0,141.0,2643.74,821.49,3.218225419664268,0,High Profit,High Profit
811,2022-11-21,Beverages,154.0,4.07,1,Suburban,0,8.88,6.0,230.0,-740.7400000000001,1367.5200000000002,-0.5416666666666666,0,High Profit,Loss/No profit
812,2022-11-22,Beverages,722.0,15.94,0,Suburban,1,5.71,6.0,280.0,7386.06,,,0,High Profit,Non_promotion
813,2022-11-23,Dairy,763.0,11.92,0,Urban,2,12.44,1.0,350.0,-396.75999999999965,,,0,High Profit,Non_promotion
814,2022-11-24,Personal Care,857.0,11.76,0,Rural,3,12.4,4.0,197.0,-548.4800000000005,,,0,High Profit,Non_promotion
815,2022-11-25,Snacks,505.0,8.43,0,Suburban,4,7.42,1.0,329.0,510.0499999999999,,,0,High Profit,Non_promotion
816,2022-11-26,Snacks,168.0,10.52,1,Suburban,5,5.59,4.0,238.0,828.24,939.12,0.8819320214669052,0,High Profit,Low Profit
817,2022-11-27,Dairy,1435.0,8.55,0,Suburban,6,5.76,2.0,396.0,4003.6500000000015,,,2,Low Profit,Non_promotion
818,2022-11-28,Snacks,1412.0,11.25,0,Suburban,0,12.18,5.0,399.0,-1313.1599999999996,,,2,Low Profit,Non_promotion
819,2022-11-29,Beverages,1885.0,12.93,0,Suburban,1,5.26,9.0,363.0,14457.95,,,1,Medium Profit,Non_promotion
820,2022-11-30,Personal Care,1671.0,13.81,1,Rural,2,3.53,3.0,460.0,17177.88,5898.63,2.9121813031161476,1,Medium Profit,High Profit
821,2022-12-01,Household,850.0,11.12,0,Rural,3,1.73,8.0,459.0,7981.499999999999,,,0,High Profit,Non_promotion
822,2022-12-02,Snacks,1271.0,14.71,0,Rural,4,7.27,3.0,177.0,9456.240000000002,,,1,Medium Profit,Non_promotion
823,2022-12-03,Beverages,1590.0,3.68,1,Rural,5,7.49,6.0,56.0,-6057.9,11909.1,-0.5086782376502003,2,Low Profit,Loss/No profit
824,2022-12-04,Household,1862.0,5.03,1,Urban,6,12.69,4.0,475.0,-14262.919999999998,23628.78,-0.6036249014972419,2,Low Profit,Loss/No profit
825,2022-12-05,Personal Care,1367.0,16.56,0,Rural,0,3.71,8.0,96.0,17565.949999999997,,,1,Medium Profit,Non_promotion
826,2022-12-06,Household,1614.0,7.13,0,Suburban,1,6.02,6.0,102.0,1791.5400000000004,,,2,Low Profit,Non_promotion
827,2022-12-07,Beverages,1972.0,1.43,0,Rural,2,12.22,8.0,236.0,-21277.88,,,2,Low Profit,Non_promotion
828,2022-12-08,Household,1057.0,3.92,0,Urban,3,12.44,1.0,87.0,-9005.64,,,2,Low Profit,Non_promotion
829,2022-12-09,Dairy,1630.0,5.25,0,Suburban,4,6.08,6.0,275.0,-1352.9,,,2,Low Profit,Non_promotion
830,2022-12-10,Household,464.0,19.19,1,Rural,5,7.16,1.0,102.0,5581.92,3322.2400000000002,1.680167597765363,0,High Profit,High Profit
831,2022-12-11,Snacks,581.0,11.89,1,Rural,6,4.9,1.0,448.0,4061.19,2846.9,1.426530612244898,0,High Profit,High Profit
832,2022-12-12,Snacks,300.0,18.72,0,Rural,0,14.02,8.0,273.0,1409.9999999999998,,,0,High Profit,Non_promotion
833,2022-12-13,Dairy,253.0,11.93,0,Suburban,1,2.22,7.0,203.0,2456.6299999999997,,,0,High Profit,Non_promotion
834,2022-12-14,Beverages,1573.0,10.11,1,Suburban,2,14.04,3.0,97.0,-6181.889999999999,22084.92,-0.2799145299145299,2,Low Profit,Loss/No profit
835,2022-12-15,Snacks,1624.0,6.96,0,Urban,3,10.42,6.0,400.0,-5619.04,,,2,Low Profit,Non_promotion
836,2022-12-16,Personal Care,172.0,12.52,0,Suburban,4,8.21,9.0,196.0,741.3199999999998,,,0,High Profit,Non_promotion
837,2022-12-17,Snacks,812.0,3.64,0,Suburban,5,0.97,7.0,442.0,2168.04,,,0,High Profit,Non_promotion
838,2022-12-18,Snacks,395.0,18.07,0,Rural,6,7.4,3.0,113.0,4214.65,,,0,High Profit,Non_promotion
839,2022-12-19,Beverages,1140.0,16.76,0,Suburban,0,6.41,6.0,398.0,11799.000000000002,,,1,Medium Profit,Non_promotion
840,2022-12-20,Household,1764.0,7.03,1,Rural,1,2.84,4.0,231.0,7391.160000000001,5009.759999999999,1.4753521126760567,1,Medium Profit,High Profit
841,2022-12-21,Snacks,1340.0,19.1,0,Rural,2,10.02,3.0,174.0,12167.200000000003,,,1,Medium Profit,Non_promotion
842,2022-12-22,Dairy,160.0,16.68,0,Suburban,3,14.58,9.0,228.0,335.99999999999994,,,0,High Profit,Non_promotion
843,2022-12-23,Household,1038.0,13.66,0,Urban,4,8.65,2.0,88.0,5200.38,,,0,High Profit,Non_promotion
844,2022-12-24,Personal Care,1739.0,3.31,1,Urban,5,10.86,1.0,309.0,-13129.449999999999,18885.539999999997,-0.6952117863720074,2,Low Profit,Loss/No profit
845,2022-12-25,Beverages,141.0,10.09,1,Suburban,6,1.49,2.0,431.0,1212.6,210.09,5.771812080536912,0,High Profit,Low Profit
846,2022-12-26,Personal Care,124.0,10.62,1,Urban,0,6.56,7.0,52.0,503.43999999999994,813.4399999999999,0.6189024390243902,0,High Profit,Low Profit
847,2022-12-27,Household,1162.0,5.42,1,Rural,1,2.19,1.0,113.0,3753.2599999999998,2544.7799999999997,1.4748858447488584,0,High Profit,High Profit
848,2022-12-28,Household,1926.0,2.52,0,Rural,2,9.39,6.0,78.0,-13231.620000000003,,,2,Low Profit,Non_promotion
849,2022-12-29,Household,230.0,15.76,1,Suburban,3,14.11,7.0,421.0,379.50000000000006,3245.2999999999997,0.11693834160170095,0,High Profit,Low Profit
850,2022-12-30,Personal Care,1621.0,3.32,0,Urban,4,10.1,9.0,60.0,-10990.38,,,2,Low Profit,Non_promotion
851,2022-12-31,Household,1352.0,12.29,0,Urban,5,1.61,8.0,146.0,14439.359999999999,,,1,Medium Profit,Non_promotion
852,2023-01-01,Personal Care,207.0,18.79,1,Rural,6,5.64,6.0,407.0,2722.0499999999997,1167.48,2.331560283687943,0,High Profit,High Profit
853,2023-01-02,Household,271.0,17.65,1,Suburban,0,8.48,3.0,491.0,2485.0699999999997,2298.08,1.0813679245283019,0,High Profit,High Profit
854,2023-01-03,Dairy,1558.0,6.28,1,Urban,1,6.35,8.0,252.0,-109.05999999999906,9893.3,-0.011023622047244,2,Low Profit,Loss/No profit
855,2023-01-04,Household,1601.0,17.18,1,Suburban,2,12.59,7.0,460.0,7348.59,20156.59,0.36457505957108816,1,Medium Profit,High Profit
856,2023-01-05,Personal Care,201.0,1.01,1,Urban,3,12.31,3.0,70.0,-2271.3,2474.31,-0.9179528838342812,0,High Profit,Loss/No profit
857,2023-01-06,Snacks,965.0,1.34,0,Rural,4,9.37,9.0,88.0,-7748.95,,,2,Low Profit,Non_promotion
858,2023-01-07,Household,623.0,12.45,1,Rural,5,5.92,2.0,272.0,4068.1899999999996,3688.16,1.1030405405405406,0,High Profit,High Profit
859,2023-01-08,Snacks,374.0,7.93,1,Suburban,6,4.2,3.0,151.0,1395.0199999999998,1570.8,0.8880952380952379,0,High Profit,Low Profit
860,2023-01-09,Dairy,1736.0,8.34,1,Rural,0,2.04,2.0,95.0,10936.8,3541.44,3.0882352941176467,1,Medium Profit,High Profit
861,2023-01-10,Beverages,1167.0,11.72,0,Urban,1,5.65,1.0,115.0,7083.6900000000005,,,0,High Profit,Non_promotion
862,2023-01-11,Dairy,916.0,4.64,1,Rural,2,6.49,4.0,140.0,-1694.6000000000006,5944.84,-0.28505392912172584,0,High Profit,Loss/No profit
863,2023-01-12,Household,1056.0,5.02,0,Suburban,3,10.3,5.0,213.0,-5575.680000000001,,,2,Low Profit,Non_promotion
864,2023-01-13,Snacks,1140.0,10.21,1,Suburban,4,10.04,6.0,160.0,193.80000000000194,11445.599999999999,0.016932270916334834,2,Low Profit,Low Profit
865,2023-01-14,Snacks,429.0,15.33,1,Suburban,5,1.52,5.0,387.0,5924.49,652.08,9.085526315789473,1,Medium Profit,High Profit
866,2023-01-15,Personal Care,1692.0,12.77,0,Urban,6,6.23,1.0,172.0,11065.679999999998,,,1,Medium Profit,Non_promotion
867,2023-01-16,Snacks,1946.0,6.65,1,Urban,0,3.14,3.0,242.0,6830.46,6110.4400000000005,1.1178343949044585,1,Medium Profit,High Profit
868,2023-01-17,Personal Care,1620.0,9.18,0,Urban,1,2.77,1.0,496.0,10384.2,,,1,Medium Profit,Non_promotion
869,2023-01-18,Beverages,1938.0,4.24,0,Urban,2,12.5,5.0,148.0,-16007.88,,,2,Low Profit,Non_promotion
870,2023-01-19,Household,111.0,2.42,0,Urban,3,1.11,5.0,340.0,145.40999999999997,,,0,High Profit,Non_promotion
871,2023-01-20,Personal Care,1441.0,15.87,1,Rural,4,6.58,6.0,208.0,13386.89,9481.78,1.4118541033434648,1,Medium Profit,High Profit
872,2023-01-21,Beverages,1715.0,6.04,1,Urban,5,2.94,8.0,461.0,5316.5,5042.099999999999,1.054421768707483,2,Low Profit,High Profit
873,2023-01-22,Snacks,315.0,4.38,1,Urban,6,13.25,1.0,152.0,-2794.05,4173.75,-0.669433962264151,0,High Profit,Loss/No profit
874,2023-01-23,Snacks,438.0,14.14,0,Rural,0,8.58,4.0,434.0,2435.28,,,0,High Profit,Non_promotion
875,2023-01-24,Beverages,1899.0,12.74,1,Urban,1,3.86,1.0,330.0,16863.120000000003,7330.139999999999,2.3005181347150265,1,Medium Profit,High Profit
876,2023-01-25,Snacks,760.0,13.03,0,Suburban,2,7.79,9.0,92.0,3982.3999999999996,,,0,High Profit,Non_promotion
877,2023-01-26,Beverages,1204.0,5.35,1,Urban,3,11.11,7.0,133.0,-6935.04,13376.439999999999,-0.5184518451845185,2,Low Profit,Loss/No profit
878,2023-01-27,Personal Care,1850.0,5.42,0,Urban,4,14.39,7.0,240.0,-16594.5,,,2,Low Profit,Non_promotion
879,2023-01-28,Personal Care,1608.0,5.2,0,Suburban,5,3.7,5.0,100.0,2412.0,,,2,Low Profit,Non_promotion
880,2023-01-29,Beverages,473.0,4.3,0,Suburban,6,13.35,7.0,435.0,-4280.650000000001,,,0,High Profit,Non_promotion
881,2023-01-30,Personal Care,1075.0,13.46,1,Suburban,0,14.05,2.0,259.0,-634.2499999999999,15103.75,-0.041992882562277574,2,Low Profit,Loss/No profit
882,2023-01-31,Personal Care,809.0,17.11,0,Suburban,1,13.79,4.0,175.0,2685.88,,,0,High Profit,Non_promotion
883,2023-02-01,Personal Care,1323.0,14.76,0,Urban,2,9.71,7.0,497.0,6681.149999999999,,,2,Low Profit,Non_promotion
884,2023-02-02,Dairy,1660.0,16.05,0,Suburban,3,9.63,3.0,118.0,10657.2,,,1,Medium Profit,Non_promotion
885,2023-02-03,Household,565.0,8.69,0,Suburban,4,6.35,2.0,314.0,1322.1,,,0,High Profit,Non_promotion
886,2023-02-04,Snacks,1212.0,13.43,0,Rural,5,11.41,2.0,307.0,2448.2399999999993,,,2,Low Profit,Non_promotion
887,2023-02-05,Dairy,1391.0,7.73,0,Suburban,6,8.2,1.0,467.0,-653.7699999999984,,,2,Low Profit,Non_promotion
888,2023-02-06,Personal Care,1778.0,10.98,1,Suburban,0,10.32,5.0,237.0,1173.4800000000002,18348.96,0.06395348837209304,2,Low Profit,Low Profit
889,2023-02-07,Beverages,1694.0,10.15,1,Rural,1,6.71,6.0,279.0,5827.360000000001,11366.74,0.5126676602086438,2,Low Profit,High Profit
890,2023-02-08,Personal Care,588.0,4.36,0,Rural,2,11.11,6.0,238.0,-3968.9999999999995,,,0,High Profit,Non_promotion
891,2023-02-09,Household,1661.0,8.35,1,Urban,3,12.45,9.0,464.0,-6810.099999999999,20679.449999999997,-0.32931726907630526,2,Low Profit,Loss/No profit
892,2023-02-10,Personal Care,146.0,19.31,1,Rural,4,2.62,4.0,59.0,2436.74,382.52000000000004,6.370229007633586,0,High Profit,High Profit
893,2023-02-11,Beverages,1411.0,5.72,0,Urban,5,12.58,1.0,163.0,-9679.460000000001,,,2,Low Profit,Non_promotion
894,2023-02-12,Household,877.0,3.54,0,Rural,6,8.33,6.0,125.0,-4200.83,,,0,High Profit,Non_promotion
895,2023-02-13,Personal Care,1139.0,8.95,0,Rural,0,12.75,5.0,213.0,-4328.200000000001,,,2,Low Profit,Non_promotion
896,2023-02-14,Household,810.0,16.02,1,Urban,1,6.75,6.0,134.0,7508.7,5467.5,1.3733333333333333,0,High Profit,High Profit
897,2023-02-15,Snacks,500.0,12.06,0,Rural,2,6.0,3.0,98.0,3030.0000000000005,,,0,High Profit,Non_promotion
898,2023-02-16,Snacks,1917.0,13.94,1,Urban,3,13.77,2.0,375.0,325.8899999999999,26397.09,0.012345679012345675,2,Low Profit,Low Profit
899,2023-02-17,Personal Care,1080.0,4.6,0,Rural,4,4.14,6.0,226.0,496.79999999999995,,,2,Low Profit,Non_promotion
900,2023-02-18,Household,1209.0,12.76,1,Suburban,5,12.74,1.0,436.0,24.179999999999485,15402.66,0.001569858712715822,2,Low Profit,Low Profit
901,2023-02-19,Beverages,349.0,7.15,0,Rural,6,7.52,7.0,438.0,-129.12999999999974,,,0,High Profit,Non_promotion
902,2023-02-20,Personal Care,490.0,16.85,0,Urban,0,7.95,7.0,267.0,4361.000000000001,,,0,High Profit,Non_promotion
903,2023-02-21,Snacks,1905.0,12.96,1,Rural,1,4.97,7.0,238.0,15220.950000000003,9467.85,1.6076458752515093,1,Medium Profit,High Profit
904,2023-02-22,Snacks,434.0,4.78,1,Urban,2,8.81,1.0,395.0,-1749.0200000000002,3823.5400000000004,-0.45743473325766176,0,High Profit,Loss/No profit
905,2023-02-23,Personal Care,728.0,2.23,1,Urban,3,5.22,4.0,279.0,-2176.72,3800.16,-0.5727969348659003,0,High Profit,Loss/No profit
906,2023-02-24,Household,1642.0,1.81,1,Suburban,4,1.07,7.0,304.0,1215.08,1756.94,0.6915887850467289,2,Low Profit,Low Profit
907,2023-02-25,Snacks,236.0,8.06,1,Suburban,5,4.44,9.0,285.0,854.32,1047.8400000000001,0.8153153153153152,0,High Profit,Low Profit
908,2023-02-26,Household,982.0,6.05,1,Urban,6,0.59,5.0,75.0,5361.72,579.38,9.254237288135593,1,Medium Profit,High Profit
909,2023-02-27,Snacks,787.0,13.28,0,Rural,0,14.69,2.0,121.0,-1109.67,,,0,High Profit,Non_promotion
910,2023-02-28,Snacks,1963.0,10.49,1,Urban,1,14.5,7.0,310.0,-7871.629999999999,28463.5,-0.276551724137931,2,Low Profit,Loss/No profit
911,2023-03-01,Dairy,1621.0,6.05,0,Urban,2,6.23,1.0,303.0,-291.780000000001,,,2,Low Profit,Non_promotion
912,2023-03-02,Snacks,926.0,3.84,0,Rural,3,11.06,7.0,320.0,-6685.72,,,2,Low Profit,Non_promotion
913,2023-03-03,Beverages,826.0,3.42,1,Rural,4,5.51,6.0,172.0,-1726.34,4551.26,-0.3793103448275862,0,High Profit,Loss/No profit
914,2023-03-04,Personal Care,1600.0,17.43,0,Rural,5,10.23,7.0,193.0,11519.999999999998,,,1,Medium Profit,Non_promotion
915,2023-03-05,Personal Care,693.0,5.63,1,Rural,6,12.18,3.0,306.0,-4539.15,8440.74,-0.5377668308702791,0,High Profit,Loss/No profit
916,2023-03-06,Household,1346.0,13.38,1,Urban,0,14.23,3.0,193.0,-1144.0999999999995,19153.58,-0.05973295853829933,2,Low Profit,Loss/No profit
917,2023-03-07,Snacks,1089.0,16.4,0,Urban,1,6.3,7.0,470.0,10998.899999999998,,,1,Medium Profit,Non_promotion
918,2023-03-08,Beverages,471.0,12.67,0,Suburban,2,11.86,2.0,308.0,381.5100000000002,,,0,High Profit,Non_promotion
919,2023-03-09,Household,1034.0,17.33,1,Urban,3,4.36,1.0,485.0,13410.98,4508.240000000001,2.9747706422018343,1,Medium Profit,High Profit
920,2023-03-10,Dairy,1094.0,8.46,1,Rural,4,14.86,9.0,96.0,-7001.5999999999985,16256.84,-0.430686406460296,2,Low Profit,Loss/No profit
921,2023-03-11,Household,501.0,19.17,0,Suburban,5,0.87,9.0,400.0,9168.300000000001,,,0,High Profit,Non_promotion
922,2023-03-12,Household,1566.0,3.53,0,Rural,6,9.25,7.0,62.0,-8957.52,,,2,Low Profit,Non_promotion
923,2023-03-13,Snacks,1613.0,2.94,0,Urban,0,10.06,7.0,425.0,-11484.560000000001,,,2,Low Profit,Non_promotion
924,2023-03-14,Dairy,714.0,13.52,0,Suburban,1,10.48,3.0,257.0,2170.5599999999995,,,0,High Profit,Non_promotion
925,2023-03-15,Household,1396.0,18.91,1,Rural,2,2.25,2.0,360.0,23257.36,3141.0,7.404444444444445,1,Medium Profit,High Profit
926,2023-03-16,Beverages,1649.0,16.37,1,Suburban,3,14.11,7.0,284.0,3726.7400000000025,23267.39,0.16017009213323896,2,Low Profit,High Profit
927,2023-03-17,Beverages,1282.0,2.45,1,Suburban,4,3.13,9.0,198.0,-871.7599999999996,4012.66,-0.2172523961661341,2,Low Profit,Loss/No profit
928,2023-03-18,Personal Care,1275.0,6.31,1,Urban,5,9.53,1.0,371.0,-4105.5,12150.75,-0.3378803777544596,2,Low Profit,Loss/No profit
929,2023-03-19,Dairy,1094.0,18.68,0,Rural,6,3.73,4.0,487.0,16355.3,,,1,Medium Profit,Non_promotion
930,2023-03-20,Dairy,719.0,5.81,0,Suburban,0,4.95,6.0,204.0,618.3399999999996,,,0,High Profit,Non_promotion
931,2023-03-21,Personal Care,287.0,15.84,1,Suburban,1,8.42,7.0,215.0,2129.54,2416.54,0.8812351543942993,0,High Profit,High Profit
932,2023-03-22,Household,1936.0,16.68,1,Rural,2,6.55,7.0,139.0,19611.679999999997,12680.8,1.546564885496183,1,Medium Profit,High Profit
933,2023-03-23,Dairy,1221.0,10.41,1,Suburban,3,2.82,2.0,235.0,9267.39,3443.22,2.6914893617021276,1,Medium Profit,High Profit
934,2023-03-24,Beverages,230.0,8.34,1,Suburban,4,2.98,4.0,367.0,1232.8,685.4,1.7986577181208054,0,High Profit,Low Profit
935,2023-03-25,Beverages,904.0,9.55,1,Suburban,5,6.56,5.0,407.0,2702.960000000001,5930.24,0.45579268292682945,0,High Profit,High Profit
936,2023-03-26,Snacks,1294.0,5.31,1,Rural,6,11.48,1.0,223.0,-7983.980000000001,14855.12,-0.5374564459930314,2,Low Profit,Loss/No profit
937,2023-03-27,Dairy,1035.0,17.9,1,Rural,0,13.52,1.0,266.0,4533.299999999999,13993.199999999999,0.3239644970414201,0,High Profit,High Profit
938,2023-03-28,Household,1085.0,9.56,1,Rural,1,1.72,3.0,444.0,8506.400000000001,1866.2,4.558139534883722,1,Medium Profit,High Profit
939,2023-03-29,Personal Care,282.0,17.77,1,Rural,2,6.2,3.0,313.0,3262.7400000000002,1748.4,1.8661290322580646,0,High Profit,High Profit
940,2023-03-30,Personal Care,1082.0,3.01,0,Urban,3,1.95,8.0,146.0,1146.9199999999998,,,0,High Profit,Non_promotion
941,2023-03-31,Household,463.0,19.78,1,Suburban,4,0.74,9.0,166.0,8815.52,342.62,25.72972972972973,1,Medium Profit,High Profit
942,2023-04-01,Snacks,138.0,9.42,0,Rural,5,10.09,1.0,248.0,-92.46,,,0,High Profit,Non_promotion
943,2023-04-02,Personal Care,1650.0,1.91,0,Suburban,6,9.24,2.0,369.0,-12094.5,,,2,Low Profit,Non_promotion
944,2023-04-03,Dairy,596.0,1.72,1,Suburban,0,2.86,2.0,70.0,-679.4399999999999,1704.56,-0.3986013986013986,0,High Profit,Loss/No profit
945,2023-04-04,Snacks,1639.0,15.18,1,Urban,1,3.89,4.0,249.0,18504.309999999998,6375.71,2.902313624678663,1,Medium Profit,High Profit
946,2023-04-05,Dairy,1472.0,13.52,0,Rural,2,0.84,2.0,420.0,18664.96,,,1,Medium Profit,Non_promotion
947,2023-04-06,Beverages,1081.0,16.24,0,Rural,3,12.61,7.0,496.0,3924.029999999999,,,0,High Profit,Non_promotion
948,2023-04-07,Snacks,1020.0,3.0,1,Suburban,4,14.63,9.0,390.0,-11862.6,14922.6,-0.7949419002050581,2,Low Profit,Loss/No profit
949,2023-04-08,Personal Care,1520.0,1.68,0,Rural,5,2.46,7.0,497.0,-1185.6000000000001,,,2,Low Profit,Non_promotion
950,2023-04-09,Snacks,821.0,10.66,1,Suburban,6,3.86,6.0,297.0,5582.8,3169.06,1.761658031088083,0,High Profit,High Profit
951,2023-04-10,Snacks,1284.0,8.36,1,Suburban,0,13.09,1.0,325.0,-6073.320000000001,16807.56,-0.36134453781512604,2,Low Profit,Loss/No profit
952,2023-04-11,Snacks,115.0,9.78,1,Urban,1,13.93,9.0,313.0,-477.25000000000006,1601.95,-0.2979181622397703,0,High Profit,Loss/No profit
953,2023-04-12,Snacks,592.0,19.84,0,Urban,2,6.58,5.0,107.0,7849.92,,,0,High Profit,Non_promotion
